id	title	author	gender	year-birth	year-death	year-worldcat	year-ref	language	translation	downloads	subjects	shortauthor	shorttitle	worldcaturl	Western	Adventure	Love	War	Humour	Sea	Pulp fiction	SciFi & Fantasy	General fiction	Mystery & Detective stories	Juvenile	Translations
PG21122	More about Pixie	Vaizey, George de Horne, Mrs.		1857.0	1917.0	1900.0	1903	['en']	0.0	22	{'Ireland -- Juvenile fiction', 'Girls -- Juvenile fiction'}	George+Vaizey	More+about	https://www.worldcat.org/search?q=George+Vaizey+More+about&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG15978	The Broken Soldier and the Maid of France	Van Dyke, Henry		1852.0	1933.0	1900.0	1900	['en']		4	{'World War, 1914-1918 -- Fiction'}	Henry+Dyke	Broken+Soldier	https://www.worldcat.org/search?q=Henry+Dyke+Broken+Soldier&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG36961	The Girl From His Town	Van Vorst, Marie		1867.0	1936.0	1900.0	1900	['en']		28	{'Americans -- England -- Fiction', 'Mate selection -- Fiction', 'Love stories', 'Actresses -- Fiction'}	Marie+Vorst	Girl+From	https://www.worldcat.org/search?q=Marie+Vorst+Girl+From&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	0	0	0	0
PG13302	The Curly-Haired Hen	Vimar, A. (Auguste)		1851.0	1916.0	1900.0	1900	['en']		9	{'Hens -- Juvenile fiction', 'Animals -- Juvenile fiction'}	Vimar	Curly+Haired	https://www.worldcat.org/search?q=Vimar+Curly+Haired&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG19614	The Dark Forest	Walpole, Hugh		1884.0	1941.0	1900.0	1900	['en']		21	{'Historical fiction', 'World War, 1914-1918 -- Fiction', 'War stories'}	Hugh+Walpole	Dark+Forest	https://www.worldcat.org/search?q=Hugh+Walpole+Dark+Forest&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	1	0	0	0	0	1	0	0	0
PG9087	Eleanor	Ward, Humphry, Mrs.		1851.0	1920.0	1900.0	1900	['en']		20	{'Fiction'}	Humphry+Ward	Eleanor	https://www.worldcat.org/search?q=Humphry+Ward+Eleanor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61946	Jesse James' Desperate Game; Or, The Robbery of the Ste. Genevieve Bank	Ward, William (Author at Arthur Westbrook Co. (Cleveland, Ohio))				1900.0	1900	['en']		7	{'Western stories', 'James, Jesse, 1847-1882 -- Fiction'}	William+Ward	Jesse+James	https://www.worldcat.org/search?q=William+Ward+Jesse+James&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG62236	Jesse James' Bold Stroke; Or, The Double Bank Robbery	Ward, William (Author at Arthur Westbrook Co. (Cleveland, Ohio))				1900.0	1900	['en']		8	{'Western stories', 'James, Jesse, 1847-1882 -- Fiction'}	William+Ward	Jesse+James	https://www.worldcat.org/search?q=William+Ward+Jesse+James&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG28387	Hurricane Island	Watson, H. B. Marriott (Henry Brereton Marriott)		1863.0	1921.0	1900.0	1900	['en']		5	{'Mutiny -- Fiction', 'Physicians -- Fiction', 'Love stories', 'Adventure stories', 'Yachts -- Fiction'}	Marriott+Watson	Hurricane+Island	https://www.worldcat.org/search?q=Marriott+Watson+Hurricane+Island&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	1	0	0	0	0	0	0	0	0	0
PG45802	Knock Three Times!	Webb, Marion St. John			1930.0	1900.0	1900	['en']		20	{'Twins -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Fantasy fiction'}	Marion+Webb	Knock+Three	https://www.worldcat.org/search?q=Marion+Webb+Knock+Three&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	1	0
PG11640	Love and Mr. Lewisham	Wells, H. G. (Herbert George)		1866.0	1946.0	1900.0	1900	['en']		52	{'Love stories', 'Spiritualists -- England -- Fiction', 'Man-woman relationships -- Fiction', 'Satire'}	Wells	Love+Lewisham	https://www.worldcat.org/search?q=Wells+Love+Lewisham&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	0	0	0	0
PG39488	"The Airship ""Golden Hind"""	Westerman, Percy F. (Percy Francis)		1876.0	1959.0	1900.0	1920	['en']		31	{'Adventure stories', 'Flight -- Juvenile fiction', 'Voyages around the world -- Juvenile fiction'}	Percy+Westerman	Airship+Golden	https://www.worldcat.org/search?q=Percy+Westerman+Airship+Golden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	0	0
PG37600	The Fight for Constantinople: A Story of the Gallipoli Peninsula	Westerman, Percy F. (Percy Francis)		1876.0	1959.0	1900.0	1915	['en']		32	{'Adventure stories', 'Great Britain. Royal Navy -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction'}	Percy+Westerman	Fight+Constantinople	https://www.worldcat.org/search?q=Percy+Westerman+Fight+Constantinople&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	0	0
PG61899	The Pirate Submarine	Westerman, Percy F. (Percy Francis)		1876.0	1959.0	1900.0	1923	['en']		10	{'Submarines (Ships) -- Juvenile fiction', 'Sea stories', 'Pirates -- Juvenile fiction'}	Percy+Westerman	Pirate+Submarine	https://www.worldcat.org/search?q=Percy+Westerman+Pirate+Submarine&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG38222	The Quest of the 'Golden Hope': A Seventeenth Century Story of Adventure	Westerman, Percy F. (Percy Francis)		1876.0	1959.0	1900.0	1912	['en']		34	{'Adventure stories', 'Sea stories', 'Pirates -- Juvenile fiction', 'Great Britain -- History -- James II, 1685-1688 -- Juvenile fiction'}	Percy+Westerman	Quest+Golden	https://www.worldcat.org/search?q=Percy+Westerman+Quest+Golden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	1	0	0	0	0	0	0
PG40866	The Rival Submarines	Westerman, Percy F. (Percy Francis)		1876.0	1959.0	1900.0	1913	['en']		33	{'Submarines (Ships) -- Juvenile fiction', 'Sea stories'}	Percy+Westerman	Rival+Submarines	https://www.worldcat.org/search?q=Percy+Westerman+Rival+Submarines&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG38910	The Abbess Of Vlaye	Weyman, Stanley John		1855.0	1928.0	1900.0	1900	['en']		17	{'Historical fiction', 'France -- History -- Henry IV, 1589-1610 -- Fiction'}	Stanley+Weyman	Abbess+Vlaye	https://www.worldcat.org/search?q=Stanley+Weyman+Abbess+Vlaye&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG39168	Sophia: A Romance	Weyman, Stanley John		1855.0	1928.0	1900.0	1900	['en']		16	{'Love stories', 'England -- Social life and customs -- 18th century -- Fiction', 'Great Britain -- History -- George II, 1727-1760 -- Fiction', 'Young women -- Fiction'}	Stanley+Weyman	Sophia+Romance	https://www.worldcat.org/search?q=Stanley+Weyman+Sophia+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	1	0	0	0
PG43674	The Cardinal Moth	White, Fred M. (Fred Merrick)		1859.0	1935.0	1900.0	1900	['en']		13	{'England -- Fiction', 'Love stories', 'Mystery fiction'}	Fred+White	Cardinal+Moth	https://www.worldcat.org/search?q=Fred+White+Cardinal+Moth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	1	1	0	0
PG7424	The Wishing-Ring Man	Widdemer, Margaret		1884.0	1978.0	1900.0	1900	['en']		16	{'Fiction'}	Margaret+Widdemer	Wishing+Ring	https://www.worldcat.org/search?q=Margaret+Widdemer+Wishing+Ring&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG33995	Where the Path Breaks	Williamson, C. N. (Charles Norris)		1859.0	1920.0	2009.0	1901	['en']		22	{'Love -- Fiction', 'Near-death experiences -- Fiction', 'World War, 1914-1918 -- Fiction', 'Authors -- Fiction'}	Williamson	Where+Path	https://www.worldcat.org/search?q=Williamson+Where+Path&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG56470	The Great Pearl Secret	Williamson, C. N. (Charles Norris)		1859.0	1920.0	2014.0	1921	['en']		22	{'Detective and mystery stories', 'Jewelry theft -- Fiction'}	Williamson	Great+Pearl	https://www.worldcat.org/search?q=Williamson+Great+Pearl&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	0	0
PG38470	Lord John in New York	Williamson, C. N. (Charles Norris)		1859.0	1920.0	2015.0	1915	['en']		26	{'Detective and mystery stories', 'British -- United States -- Fiction', 'Love stories', 'World War, 1914-1918 -- Veterans -- Fiction'}	Williamson	Lord+John	https://www.worldcat.org/search?q=Williamson+Lord+John&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	0	1	0	0
PG9981	The Spenders: A Tale of the Third Generation	Wilson, Harry Leon		1867.0	1939.0	1900.0	1900	['en']		58	{'United States -- Social life and customs -- Fiction', 'Inheritance and succession -- Fiction'}	Harry+Wilson	Spenders+Tale	https://www.worldcat.org/search?q=Harry+Wilson+Spenders+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG1385	Lin McLean	Wister, Owen		1860.0	1938.0	1900.0	1900	['en']		60	{'Western stories', 'Wyoming -- Fiction'}	Owen+Wister	McLean	https://www.worldcat.org/search?q=Owen+Wister+McLean&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG1390	The Jimmyjohn Boss, and Other Stories	Wister, Owen		1860.0	1938.0	1900.0	1900	['en']		38	{'Western stories', 'Frontier and pioneer life -- West (U.S.) -- Fiction', 'West (U.S.) -- Social life and customs -- Fiction'}	Owen+Wister	Jimmyjohn+Boss	https://www.worldcat.org/search?q=Owen+Wister+Jimmyjohn+Boss&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG1298	The Virginian: A Horseman of the Plains	Wister, Owen		1860.0	1938.0	1900.0	1900	['en']		488	{'Cowboys -- Fiction', 'Cattle stealing -- Fiction', 'Western stories', 'Vigilantes -- Fiction', 'Wyoming -- Fiction'}	Owen+Wister	Virginian+Horseman	https://www.worldcat.org/search?q=Owen+Wister+Virginian+Horseman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG27079	Jonah and Co.	Yates, Dornford		1885.0	1960.0	1900.0	1900	['en']		15	{'Pau (France) -- Fiction', 'Humorous stories', 'Love stories'}	Dornford+Yates	Jonah	https://www.worldcat.org/search?q=Dornford+Yates+Jonah&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	1	0	0	0	0	0	0	0
PG7191	Modern Broods; Or, Developments Unlooked For	Yonge, Charlotte M. (Charlotte Mary)		1823.0	1901.0	1900.0	1900	['en']		22	{'England -- Social life and customs -- 19th century -- Fiction', 'English fiction', 'Domestic fiction'}	Charlotte+Yonge	Modern+Broods	https://www.worldcat.org/search?q=Charlotte+Yonge+Modern+Broods&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61534	The Racer Boys; Or, The Mystery of the Wreck	Young, Clarence				1900.0	1900	['en']		5	{'Brothers -- Juvenile fiction', 'Adventure stories', 'Shipwrecks -- Juvenile fiction', 'Teenage boys -- Juvenile fiction'}	Clarence+Young	Racer+Boys	https://www.worldcat.org/search?q=Clarence+Young+Racer+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	0	0
PG57836	Jinny the Carrier	Zangwill, Israel		1864.0	1926.0	1900.0	1900	['en']		14	{'England -- Fiction'}	Israel+Zangwill	Jinny+Carrier	https://www.worldcat.org/search?q=Israel+Zangwill+Jinny+Carrier&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG10330	Fruitfulness	Zola, Émile		1840.0	1902.0	1900.0	1900	['en']	1.0	28	{'French fiction -- Translations into English'}	Émile+Zola	Fruitfulness	https://www.worldcat.org/search?q=Émile+Zola+Fruitfulness&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG57038	The Monomaniac (La bête humaine)	Zola, Émile		1840.0	1902.0	1900.0	1900	['en']	1.0	150	{'French fiction -- Translations into English'}	Émile+Zola	Monomaniac+bête	https://www.worldcat.org/search?q=Émile+Zola+Monomaniac+bête&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG49229	Yule-Tide Yarns					1900.0	1900	['en']		27	"{'Adventure stories', 'Soldiers -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', ""Children's stories"", 'Sailors -- Juvenile fiction'}"		Yule+Tide	https://www.worldcat.org/search?q=+Yule+Tide&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG53602	A Taxicab Tangle; or, The Mission of the Motor Boys: Brave and Bold Weekly No. 362					1900.0	1900	['en']		4	{'Dime novels', 'Thieves -- Juvenile fiction', 'Adventure stories', 'Mechanics -- Juvenile fiction'}		Taxicab+Tangle	https://www.worldcat.org/search?q=+Taxicab+Tangle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	1	0	0	0	0	0
PG33481	The Guns of Europe	Altsheler, Joseph A. (Joseph Alexander)		1862.0	1919.0	1901.0	1901	['en']		35	{'World War, 1914-1918 -- Fiction'}	Joseph+Altsheler	Guns+Europe	https://www.worldcat.org/search?q=Joseph+Altsheler+Guns+Europe&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG15760	The Forest of Swords: A Story of Paris and the Marne	Altsheler, Joseph A. (Joseph Alexander)		1862.0	1919.0	1901.0	1901	['en']		27	{'World War, 1914-1918 -- Fiction'}	Joseph+Altsheler	Forest+Swords	https://www.worldcat.org/search?q=Joseph+Altsheler+Forest+Swords&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG66502	Yellow Butterflies	Andrews, Mary Raymond Shipman		1860.0	1936.0	1901.0	1901	['en']		661	{'Tomb of the Unknowns (Va.) -- Fiction', 'World War, 1914-1918 -- Fiction'}	Mary+Andrews	Yellow+Butterflies	https://www.worldcat.org/search?q=Mary+Andrews+Yellow+Butterflies&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG36341	Gunpowder Treason and Plot, and Other Stories for Boys	Avery, Harold		1867.0	1943.0	1901.0	1901	['en']		35	"{'Short stories', 'Adventure and adventurers -- Juvenile fiction', 'Schools -- England -- Juvenile fiction', ""Children's stories""}"	Harold+Avery	Gunpowder+Treason	https://www.worldcat.org/search?q=Harold+Avery+Gunpowder+Treason&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG11162	The Story of Little Black Mingo	Bannerman, Helen		1862.0	1946.0	1900.0	1901	['en']		36	"{'India -- Juvenile fiction', 'Mongooses -- Juvenile fiction', ""Children's stories"", 'Crocodiles -- Juvenile fiction', 'Girls -- Juvenile fiction'}"	Helen+Bannerman	Story+Little	https://www.worldcat.org/search?q=Helen+Bannerman+Story+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG54540	Daughters of Destiny	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		18	{'Love stories', 'Adventure stories', 'Baluchistan -- Fiction'}	Frank+Baum	Daughters+Destiny	https://www.worldcat.org/search?q=Frank+Baum+Daughters+Destiny&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	1	0	0	0	0	0	0	0	0	0
PG54529	Phoebe Daring: A Story for Young Folk	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		24	{'Mystery and detective stories', 'Theft -- Juvenile fiction', 'Orphans -- Juvenile fiction'}	Frank+Baum	Phoebe+Daring	https://www.worldcat.org/search?q=Frank+Baum+Phoebe+Daring&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	1	0
PG54647	Sam Steele's Adventures in Panama	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		14	{'Panama -- Juvenile fiction', 'Adventure stories', 'Inventions -- Juvenile fiction'}	Frank+Baum	Steele+Adventures	https://www.worldcat.org/search?q=Frank+Baum+Steele+Adventures&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	0	0
PG55597	Sam Steele's Adventures on Land and Sea	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		25	{'Alaska -- Juvenile fiction', 'Adventure stories'}	Frank+Baum	Steele+Adventures	https://www.worldcat.org/search?q=Frank+Baum+Steele+Adventures&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	0	0
PG53386	The Flying Girl	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		188	{'Aircraft accidents -- Juvenile fiction', 'Rescues -- Juvenile fiction', 'California -- Juvenile fiction', 'Women air pilots -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Airplane racing -- Juvenile fiction', 'Deception -- Juvenile fiction', 'Families -- Juvenile fiction', 'Revenge -- Juvenile fiction'}	Frank+Baum	Flying+Girl	https://www.worldcat.org/search?q=Frank+Baum+Flying+Girl&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG60191	The Boy Fortune Hunters in Panama	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		16	{'Panama -- Juvenile fiction', 'Treasure troves -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Inventions -- Juvenile fiction'}	Frank+Baum	Fortune+Hunters	https://www.worldcat.org/search?q=Frank+Baum+Fortune+Hunters&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG53735	The Daring Twins: A Story for Young Folk	Baum, L. Frank (Lyman Frank)		1856.0	1919.0	1901.0	1901	['en']		28	{'Twins -- Juvenile fiction', 'Mystery and detective stories', 'Orphans -- Juvenile fiction', 'Fraud -- Juvenile fiction'}	Frank+Baum	Daring+Twins	https://www.worldcat.org/search?q=Frank+Baum+Daring+Twins&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	1	0
PG24996	The Tapu of Banderah: 1901	Becke, Louis		1855.0	1913.0	1901.0	1901	['en']		18	{'Adventure stories', 'Oceania -- Fiction'}	Louis+Becke	Tapu+Banderah	https://www.worldcat.org/search?q=Louis+Becke+Tapu+Banderah&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	0	0
PG24641	"""Martin of Nitendi""; and The River of Dreams: 1901"	Becke, Louis		1855.0	1913.0	1901.0	1901	['en']		5	{'Pacific Area -- Social life and customs -- Fiction', 'Short stories', 'Sea stories', 'Adventure stories, Australian'}	Louis+Becke	Martin+Nitendi	https://www.worldcat.org/search?q=Louis+Becke+Martin+Nitendi&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG24446	John Corwell, Sailor and Miner; and, Poisonous Fish: 1901	Becke, Louis		1855.0	1913.0	1901.0	1901	['en']		4	{'Pacific Area -- Social life and customs -- Fiction', 'Short stories', 'Sea stories', 'Adventure stories, Australian'}	Louis+Becke	John+Corwell	https://www.worldcat.org/search?q=Louis+Becke+John+Corwell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG24639	"The Colonial Mortuary Bard; ""'Reo,"" The Fisherman; and The Black Bream of Australia: 1901"	Becke, Louis		1855.0	1913.0	1901.0	1901	['en']		30	{'Pacific Area -- Social life and customs -- Fiction', 'Short stories', 'Sea stories', 'Adventure stories, Australian'}	Louis+Becke	Colonial+Mortuary	https://www.worldcat.org/search?q=Louis+Becke+Colonial+Mortuary&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG25057	The Adventure of Elizabeth Morey, of New York: 1901	Becke, Louis		1855.0	1913.0	1901.0	1901	['en']		15	{'Adventure stories', 'Sea stories', 'Oceania -- Fiction'}	Louis+Becke	Adventure+Elizabeth	https://www.worldcat.org/search?q=Louis+Becke+Adventure+Elizabeth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	1	0	0	0	0	0	0
PG57867	Robin Linnet	Benson, E. F. (Edward Frederic)		1867.0	1940.0	1901.0	1901	['en']		31	{'University of Cambridge -- Fiction', 'Young men -- Fiction', 'World War, 1914-1918 -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}	Benson	Robin+Linnet	https://www.worldcat.org/search?q=Benson+Robin+Linnet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG53611	Goslings	Beresford, J. D. (John Davys)		1873.0	1947.0	1901.0	1901	['en']		20	{'Post-apocalyptic fiction', 'Epidemics -- Fiction', 'England -- Fiction', 'Science fiction'}	Beresford	Goslings	https://www.worldcat.org/search?q=Beresford+Goslings&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	1	0	0	0
PG26208	Three Little Cousins	Blanchard, Amy Ella		1856.0	1926.0	2003.0	1901	['en']		20	{'Cousins -- Juvenile fiction', 'Girls -- Juvenile fiction'}	Amy+Blanchard	Three+Little	https://www.worldcat.org/search?q=Amy+Blanchard+Three+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG53920	Kittyboy's Christmas	Blanchard, Amy Ella		1856.0	1926.0		1901	['en']		6	"{'Cats -- Juvenile fiction', 'Christmas stories', ""Children's stories""}"	Amy+Blanchard	Kittyboy+Christmas	https://www.worldcat.org/search?q=Amy+Blanchard+Kittyboy+Christmas&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG31497	The Brassbounder: A Tale of the Sea	Bone, David W. (David William)		1874.0	1959.0	1901.0	1901	['en']		26	{'Voyages and travels -- Fiction', 'Sea stories', 'Merchant mariners -- Great Britain -- Social life and customs -- Fiction', 'Seafaring life -- Great Britain -- Fiction', 'Adventure stories'}	David+Bone	Brassbounder+Tale	https://www.worldcat.org/search?q=David+Bone+Brassbounder+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	1	0	0	0	0	0	0
PG41107	The Second Fiddle	Bottome, Phyllis		1882.0	1963.0	1901.0	1901	['en']		22	{'Disabled veterans -- England -- Fiction', 'Man-woman relationships -- Fiction', 'Sisters -- Fiction', 'Love stories', 'Secretaries -- Fiction', 'World War, 1914-1918 -- England -- Fiction'}	Phyllis+Bottome	Second+Fiddle	https://www.worldcat.org/search?q=Phyllis+Bottome+Second+Fiddle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	0	0	0	0
PG48200	The Rake's Progress	Bowen, Marjorie		1888.0	1952.0	1901.0	1901	['en']		40	{'Fiction'}	Marjorie+Bowen	Rake+Progress	https://www.worldcat.org/search?q=Marjorie+Bowen+Rake+Progress&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG59179	The Parowan Bonanza	Bower, B. M.		1871.0	1940.0	1901.0	1901	['en']		20	{'Gold mines and mining -- Fiction', 'Western stories', 'Nevada -- Fiction'}	Bower	Parowan+Bonanza	https://www.worldcat.org/search?q=Bower+Parowan+Bonanza&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG29466	Lords of the Stratosphere	Burks, Arthur J.		1898.0	1974.0	1901.0	1901	['en']		27	{'Science fiction'}	Arthur+Burks	Lords+Stratosphere	https://www.worldcat.org/search?q=Arthur+Burks+Lords+Stratosphere&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG46787	Grapes of wrath	Cable, Boyd		1878.0	1943.0	1901.0	1901	['en']		303	{'World War, 1914-1918 -- Fiction', 'Somme, 1st Battle of the, France, 1916 -- Fiction'}	Boyd+Cable	Grapes+wrath	https://www.worldcat.org/search?q=Boyd+Cable+Grapes+wrath&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG4005	Herb of Grace	Carey, Rosa Nouchette		1840.0	1909.0	1901.0	1901	['en']		42	{'England -- Fiction'}	Rosa+Carey	Herb+Grace	https://www.worldcat.org/search?q=Rosa+Carey+Herb+Grace&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65783	The Twin Mystery; Or, A Dashing Rescue	Carter, Nicholas (House name)				1901.0	1901	['en']		136	{'Dime novels', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Extortion -- Fiction'}	Nicholas+Carter	Twin+Mystery	https://www.worldcat.org/search?q=Nicholas+Carter+Twin+Mystery&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	1	0	0	1	0	0
