,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
PG5576,5.716074223122849,7.254922684471669,7.976799145302053,83.26079179004546,9.861583061763312,33.167484271299585,9.375838028364557,2.749801429706116,3.9895743972054367,4.3510617667022204,1.264132648114031,16.38284352660842,1259.0,0.184088044216038,0.3526608419380461,89745,26074,20626,3797,1259,1,3462,1706,4150,616,316,31,319,75,129,54,161,35
PG55772,1.9850495226941334,2.6740973085524367,4.06797838834521,103.31022930181884,6.786109484445565,23.444162569199356,7.0556831028041245,1.3659902029391182,3.7738490101872992,3.777827063291841,1.0722741260292201,12.621063680895732,2858.0,0.12020736880042139,0.5423372988103569,136270,38678,36071,4336,2858,1,3904,1567,7191,1109,678,83,678,164,172,88,211,65
PG5577,7.060796118814778,8.883569554586401,8.442942058353992,78.87813007994387,11.16431357798102,36.724057343637966,10.052902718326449,3.3621718377088308,4.230651255086168,4.383441167697008,1.2805167820442926,19.335123309466987,5028.0,0.09521997181562895,0.31742243436754175,426145,124488,97217,9257,5028,1,16905,8337,20143,2772,1223,154,1156,397,650,237,759,134
PG55782,3.018141043476515,3.8166756204357988,5.482160432746419,95.95294299871101,7.556394741662172,25.712726378328423,7.866908084744462,1.6524300441826214,2.7692264111018066,4.017465102138504,1.1589065552350026,12.648829978726885,6111.0,0.08282339547459798,0.5781377843233514,310538,89580,77297,6402,6111,1,10098,4825,10485,2851,1640,350,1310,443,535,128,192,135
PG55783,4.0124882558681065,4.914372122472045,6.291801515963776,91.01567771251223,8.640097013295577,28.918085541955282,8.669944704936244,2.0872788542544227,2.977347094596329,4.119892198994829,1.2025032170345011,13.879359730412805,5935.0,0.07716026901692281,0.582139848357203,339372,99055,82374,6356,5935,1,12388,6360,11941,2936,1484,194,1274,439,827,132,289,176
PG55784,6.398721166848407,7.898200177428805,6.5329285585784085,85.82743276747678,10.995525446492003,34.47563301631078,9.533668322792783,2.860271903323263,3.8842058852544974,4.04295627271726,1.1835371002680177,20.571752265861026,1324.0,0.12919925101883467,0.40181268882175225,110118,32236,27237,3519,1324,1,3787,1884,4940,1130,403,84,442,75,218,30,73,21
PG5578,6.681501890373639,8.418690557826046,8.257922906674473,80.29823649314008,10.702218956799477,35.924165658977614,9.744642027449,3.2222222222222223,4.15479880403892,4.3621779859484775,1.2724824355971898,18.60566448801743,918.0,0.20368852459016393,0.5490196078431373,74506,21734,17080,3479,918,1,2958,1392,3496,449,231,31,142,61,102,29,119,26
PG55795,4.9386466113613885,5.8342157562330925,7.057367497467574,85.79890480240718,8.908407348903921,30.592517946244467,8.782221048189896,2.3359388570435993,3.261807142524145,4.230355959481208,1.2545796648679353,14.678478374153205,5757.0,0.08895436902395153,0.5593190898037173,357482,106017,84504,7517,5757,1,13448,6416,13560,3150,1711,338,983,431,603,138,247,149
PG5579,7.411904620671336,9.008775953934958,8.569508513021638,76.45799965509927,11.330149646568453,37.91216792345486,10.209586063896015,3.591451292246521,4.117136854134091,4.404234594483748,1.308469188967497,19.389662027833,1006.0,0.19481185276325233,0.4274353876739563,85909,25523,19506,3800,1006,1,3613,1743,3898,543,223,33,218,74,136,30,130,37
PG557,3.1035122746974224,4.503750473221462,5.701287235675878,97.82629675125129,6.838145600497839,25.37882909909872,6.585402855518977,1.5918560606060606,2.918582583834825,4.015204895234564,1.1200209025167305,14.044270833333334,4224.0,0.11767779781872124,0.5849905303030303,238194,66443,59323,6981,4224,1,6724,1810,8348,1646,817,151,983,173,75,103,198,60
PG55801,4.280006655693423,5.535673167367378,6.692656685903035,90.49180639243662,9.088501038630232,30.50695629173711,8.953929405217938,2.3231884057971013,4.7896503614716535,4.168712212319401,1.1993047890479565,14.662077294685991,4140.0,0.11304591357638259,0.3782608695652174,253045,72799,60701,6862,4140,1,9618,4892,15617,1848,716,81,766,222,594,84,429,151
PG55806,5.31313639899998,6.8507497393855346,8.067097549479847,84.05336356409887,8.733824528818271,33.40076969676469,8.49895206088265,2.766693163751987,3.5029545113209695,4.390192900831199,1.268884939097705,15.205882352941176,2516.0,0.1414867478697266,0.5353736089030207,167960,48545,38258,5413,2516,1,6961,2536,6660,888,423,107,211,211,179,40,176,93
PG558,4.1275583870990005,5.21476175106352,5.340150318599129,94.96000891563654,8.895185484362791,29.517300088947803,8.312023399100628,2.1458333333333335,3.7981379147781085,3.8994081461459595,1.1237533786932612,16.557098765432098,2592.0,0.13169913319041848,0.23109567901234568,167347,48227,42916,5652,2592,1,5562,2438,8091,1458,569,114,1078,212,235,52,220,76
PG5580,7.914372871347606,9.79221649847836,8.611277434371495,75.8774976567949,11.877530863158576,38.90082623183512,10.379034771728914,3.7564234326824253,4.195108509490113,4.390456694448506,1.2949748988643563,21.086330935251798,973.0,0.19086611102987766,0.44398766700924974,90079,26569,20517,3916,973,1,3655,1766,4092,604,281,25,214,77,143,20,144,37
PG55815,3.8466402109450506,4.80143158575121,6.00300354367646,92.76015127111638,8.306500698404259,27.2716860404506,8.290779887355322,1.8562778840025493,2.9660817176090446,4.0628087667295425,1.1781415611245845,14.191204588910134,3138.0,0.10242073115961556,0.5302740599107711,180925,52465,44532,4561,3138,1,5825,2928,6380,1347,658,137,647,203,330,70,138,103
PG5581,6.932538826940359,8.427169476486249,8.366505532862554,78.17392130197415,10.866110731193613,36.59018220968808,9.95099464325878,3.3469387755102042,4.008982240960632,4.383319486753439,1.2997784547216837,18.4234693877551,1176.0,0.17926705437090373,0.4846938775510204,94969,28161,21666,3884,1176,1,3936,1894,4247,627,341,29,212,86,161,53,130,26
PG55821,8.627548985191954,10.311439413671373,7.270959757844011,77.00936257938031,13.39532439904192,40.25370428391889,11.101279052022498,3.8514750762970498,4.3690392124302555,4.128482491881941,1.239529256034251,24.592573753814854,1966.0,0.12343585182733872,0.254323499491353,199608,59930,48349,5968,1966,1,7572,4301,9643,1755,683,140,800,265,510,14,104,48
PG5582,6.541862482652878,8.099402446581202,8.165390224982293,80.28238352317001,10.538769958883906,35.00826254772074,9.7061634141457,3.0611313868613137,4.017210692548068,4.355003541434787,1.279520388545988,18.034671532846716,1096.0,0.1882525548922392,0.4023722627737226,86081,25291,19766,3721,1096,1,3355,1643,3909,538,257,35,234,90,127,31,146,26
PG55831,5.195078901028619,6.166888330280116,7.337007100737541,84.45412369417073,9.26709328050547,32.16590917969264,9.070014038083865,2.5739065974796147,3.3933992765253325,4.271561124548951,1.2671497680320394,14.955670867309118,6745.0,0.08028668860779571,0.5906597479614529,430898,127825,100876,8099,6745,1,17361,8284,16940,3657,1996,411,1160,597,757,116,283,163
PG55832,7.19069649516447,8.729341832514873,7.358449877803487,80.82922963853252,11.243021453054935,36.73627490365384,9.706035448869898,3.307045895281189,3.7418341820051264,4.17889865802869,1.2380379453956503,20.953458306399483,1547.0,0.13308653401203147,0.38009049773755654,135459,40131,32415,4314,1547,1,5116,2319,5548,928,456,85,396,109,206,25,131,60
PG55837,4.209615593328255,5.580353673712597,6.290975135811163,92.64342199283713,8.319351662417835,27.329946505023393,7.936566457090304,1.8303824362606231,2.6969454952281184,4.080037258332008,1.1627780175841151,15.586756373937677,2824.0,0.09437262875707113,0.3831444759206799,179591,51182,44017,4154,2824,1,5169,2294,5363,1662,733,23,701,141,254,106,212,51
PG5583,7.087224864209393,8.728147470730697,8.407148359988199,78.17043006964954,11.046145995220247,36.852847949416145,9.997813351943595,3.391514916698954,4.095330713258185,4.381329725550831,1.2923727951498383,19.044168926772567,5162.0,0.09083880943177426,0.4616427741185587,430711,127048,98306,8930,5162,1,17507,8426,19616,2754,1329,150,1011,386,669,163,669,152
PG55843,5.192911549294816,6.952512429839405,4.875406214673102,95.99741242358455,10.480751529812563,31.422074775179237,8.539743441392364,2.1415384615384614,4.5065811461325325,3.7512840621651775,1.0530524781019075,21.42792899408284,4225.0,0.06727933460727027,0.5410650887573965,339615,95336,90533,6091,4225,1,9048,4322,19745,2533,1334,97,959,281,375,132,268,177
PG5584,9.602562256231984,12.068387668871175,9.476797409021536,69.98029129571535,13.6099171895314,43.53810482731332,11.347903928532,4.660416666666666,4.686247672827992,4.503815499406478,1.3228760386637273,24.570833333333333,480.0,0.24800746142106156,0.24375,53118,15602,11794,2925,480,1,2237,1115,2590,323,120,35,109,51,93,25,83,22
PG55851,6.69953624229154,8.154238089265242,8.432818246802025,78.48490660743087,10.24989061501735,36.63592773940803,9.495894438578844,3.351150994927819,3.666744560999796,4.406402580474118,1.3052603671873273,17.6601638704643,2563.0,0.13101208492587765,0.5653531018337885,199447,59080,45263,5930,2563,1,8589,3605,8000,1092,602,86,223,178,237,76,128,74
PG55856,5.282435564546962,7.668082846151396,7.62735348132049,89.3104569421435,10.178784885943674,34.52825920734038,9.332924458999162,2.9745762711864407,4.294748038263031,4.263510338345864,1.1728148496240602,18.033898305084747,472.0,0.25834116541353386,0.423728813559322,36291,9983,8512,2199,472,1,1404,631,1833,260,129,14,39,30,70,9,42,8
PG5585,9.844789899418618,12.466166662688984,9.466074615500332,69.80993663593038,14.228470245729739,44.47062804828548,11.790569916034928,4.840735068912711,4.692254975011074,4.494915458210482,1.3143390095673626,25.450229709035224,653.0,0.20151633672302785,0.033690658499234305,74701,21843,16619,3349,653,1,3161,1682,3610,445,247,62,154,108,158,35,86,41
PG55868,6.124537000823008,7.527824053425071,6.007710402364445,87.99501454856006,10.969272075930679,33.862977996638286,9.466336445605677,2.725859901725517,3.8825983775833457,3.9522912465817748,1.1565560865121676,20.685064564049824,8751.0,0.054570063254426426,0.49948577305450803,715424,209354,181015,9878,8751,1,23854,12197,32748,7801,3585,687,2487,525,1817,281,361,170
PG5586,9.608930220623815,12.17962556589827,9.380334272993775,70.6623439781045,13.912612141982084,43.78666043923516,11.5706112719205,4.697940503432494,4.528320739610908,4.484060095272993,1.309912055698058,24.979405034324945,437.0,0.23644192011725906,0.21967963386727687,48948,14299,10916,2581,437,1,2053,1070,2274,277,145,35,84,64,127,20,62,21
PG5587,9.706313194932516,12.267586835535383,9.451437945706076,70.08365485386344,13.954208928795016,44.02266852141281,11.59825193313923,4.752866242038216,4.647417754384681,4.495613254329527,1.3159474099127737,25.046496815286623,1570.0,0.14256287668794343,0.1503184713375796,176781,51747,39323,5606,1570,1,7462,3869,8480,1043,510,132,345,223,381,81,231,84
PG5588,8.15709999638445,10.527805706660182,8.337051655393587,77.90513995483845,12.145638928787815,39.16876204500161,10.060696747271724,3.7046223224351746,4.24742948956036,4.322060252672498,1.2456268221574345,23.201803833145433,887.0,0.17473275024295432,0.4836527621195039,88948,25635,20580,3596,887,1,3286,1474,4036,492,256,33,163,66,108,26,106,33
PG55891,7.219367571886188,8.81014646760989,8.281519332251335,77.96900835125277,11.563543095720185,36.163668775702035,10.426535504721437,3.250451263537906,3.8645301669622776,4.354277764896824,1.2897287271041038,19.462996389891696,2216.0,0.12107581729654533,0.40703971119133575,187800,55626,43130,5222,2216,1,7203,4074,7919,1539,639,127,498,236,510,58,219,43
PG55896,6.243602140992284,7.801537219672841,7.927902889254803,81.97086730780111,10.63206034674009,35.2288578797531,9.850868558073493,3.1024,3.820114942046681,4.318576904389138,1.2625924526264645,17.78208,3125.0,0.12006694379960049,0.35264,239979,70161,55569,6672,3125,1,9695,4889,10340,1676,636,121,569,267,640,98,287,101
PG5589,13.65683418176474,16.872187550104222,9.06015118304741,60.26786150192401,18.055070546737213,52.55577267382823,13.155048005794951,6.066287878787879,4.787260151782374,4.370156592378815,1.3073058628614185,35.4375,528.0,0.18235262679707123,0.21401515151515152,81770,24461,18711,3412,528,1,3203,1815,3590,535,257,49,129,95,177,28,59,34
PG55907,2.4218479586742383,3.4223378869518513,5.82906055622939,96.51730091361799,6.495346636830338,23.605107734750597,7.240414497182282,1.3776978417266188,3.0372740309507895,4.154910096818811,1.1772316203851474,10.565422661870503,4448.0,0.11945951696989042,0.39748201438848924,195260,55324,46995,5614,4448,1,6128,2666,7480,1694,708,281,910,311,343,131,312,118
PG559,3.8371006809494936,4.831957962983225,5.434220497820952,95.03865756281121,8.321275752892197,28.36400909246525,7.986605882808348,1.9956658197578838,3.7041116689920095,3.9375629503370266,1.1363213759975208,15.43207293379166,6691.0,0.09121988068489967,0.24017336720968466,406577,117332,103256,9419,6691,1,13353,5546,19217,3921,1515,370,2698,557,529,108,568,199
PG5590,9.733105365842516,12.330053327284055,8.454164033921796,73.19198026161024,13.960383928321193,42.97470808856222,11.035577292959001,4.3241491085899515,4.290143460579323,4.3121648490691085,1.2569741519551727,26.899513776337116,617.0,0.19129963246369827,0.17179902755267423,71569,20862,16597,3175,617,1,2668,1328,3107,531,206,28,155,81,83,40,104,22
PG5591,9.112651865736265,11.155168671363988,7.371695819459081,76.46499864033451,13.530625980294563,39.780200356426604,10.728098233339654,3.552995391705069,3.8832366802147624,4.13277133825079,1.2262030207235686,26.23963133640553,217.0,0.2569371268001405,0.41013824884792627,23532,6982,5694,1463,217,1,771,432,931,211,66,9,54,26,34,9,20,12
PG55923,4.870767362388428,6.287712217150737,5.151852271062648,94.7443797535721,9.774635170114793,30.40780818130625,8.403094292282155,2.1331839681354245,3.574271160166517,3.822477928268474,1.0918619699901333,19.427682350012446,4017.0,0.060288822541997154,0.5548917102315161,298310,85210,78041,4705,4017,1,8569,3909,12903,2715,1479,89,905,237,359,99,311,149
PG55927,3.896358778117115,4.9720304396601165,6.337365092577766,91.94811325989934,8.862370408893137,29.938475641294325,8.862325810233123,2.2300929839391377,4.435067283446962,4.126182850487698,1.190808948415587,13.93541842772612,5915.0,0.10776677827922551,0.37362637362637363,340113,98156,82428,8883,5915,1,13191,6776,19544,2466,1177,391,1674,541,829,129,554,135
PG55928,5.709184483978021,7.3959204131850385,7.896319724117298,84.19351504270716,10.684371691723724,35.003794010386706,10.055947028919157,3.0592813379698627,4.998035903432001,4.328349569807027,1.2471573907839617,16.87878787878788,6039.0,0.10634645004954332,0.4576916708064249,441193,127124,101931,10840,6039,1,18475,10022,26860,2687,1329,388,1569,430,1064,72,372,111
PG5592,9.858796431193493,12.415240646325572,8.874981129112388,71.32921991047081,14.08395285330513,43.61500529380375,11.365817601304268,4.5484546883184915,4.459914093556063,4.387565703838396,1.2854701364255126,26.35961236249345,3818.0,0.09373913216283622,0.25615505500261915,441569,129371,100641,9434,3818,1,17366,8907,20093,2800,1291,252,840,492,780,183,526,185
PG55933,4.351503376742951,5.574461880755891,5.729057904038818,93.56159621197706,9.160041223909262,30.02081827609015,8.580866188660174,2.2254681647940076,4.418216961353679,3.963430522485287,1.1388876409542208,16.673408239700375,2670.0,0.11258367401949773,0.48576779026217226,176444,50701,44518,5012,2670,1,5942,2772,10125,1219,522,113,504,185,224,71,152,89
PG55947,2.9739121762355616,3.5377416849699515,5.54140652038269,94.55864488611694,7.615687507429268,25.701633347160865,8.077042232193469,1.637912673056443,2.784424339759498,4.060246013667426,1.1869157175398632,11.687965921192758,4695.0,0.10037357630979499,0.6773162939297125,222806,65132,54875,5508,4695,1,7690,4034,7662,1919,1161,67,960,186,465,106,145,69
PG55956,4.890843364678808,5.7712386407485425,7.071529841767045,85.80093798053271,9.031174710049408,31.056123850072893,8.929893972922287,2.4003730710530777,3.2906247561789588,4.237290913134577,1.2568505577600637,14.487196879769375,5897.0,0.07929206025915651,0.6348991012379176,361996,107374,85431,6774,5897,1,14155,6912,13916,3170,2104,340,915,413,776,102,172,146
PG55960,4.792256712201947,6.015726569468292,6.927360274013065,88.13595685438935,9.376122378631564,30.670807727199676,9.094524467891835,2.351702625422407,3.366569367864962,4.192155141858934,1.218282165099833,15.401351702625423,3847.0,0.09757126702560381,0.6623342864569794,248381,72182,59249,5781,3847,1,9047,4763,9766,2046,825,115,629,242,637,87,170,89
PG55961,2.8595423594207148,3.6616020804474303,5.842236864532751,94.72861129817885,7.121239473349644,25.966292946510933,7.69171814546484,1.658060701616082,2.8625264975080897,4.12528501557795,1.1892851548222025,11.32301931415057,5074.0,0.10333664038431413,0.6184469846275128,237010,68328,57453,5937,5074,1,8413,3723,8372,2035,1013,203,1068,289,452,119,216,112
